BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME;TRADE_SESSION_DATE;RECALC_DATE
RTSI;MCFTR;20.06.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7240,56;7240,56;7240,56;7240,56;178667728065,76;0;0;2;0;RUB;;3;161905200986,0000;20.06.2024;
RTSI;MCFTR;21.06.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7219,51;7219,51;7219,51;7219,51;57321266627,99;0;0;2;0;RUB;;3;60638305679,0000;21.06.2024;
RTSI;MCFTR;24.06.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7181,72;7181,72;7181,72;7181,72;53508936465,92;0;0;2;0;RUB;;3;69286167667,0000;24.06.2024;
RTSI;MCFTR;25.06.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7212,64;7212,64;7212,64;7212,64;48098553363,25;0;0;2;0;RUB;;3;132610858354,0000;25.06.2024;
RTSI;MCFTR;26.06.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7306,08;7306,08;7306,08;7306,08;61467099536,88;0;0;2;0;RUB;;3;345666386611,0000;26.06.2024;
RTSI;MCFTR;27.06.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7302,88;7302,88;7302,88;7302,88;57459869444,9;0;0;2;0;RUB;;3;262748235667,0000;27.06.2024;
RTSI;MCFTR;28.06.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7312,25;7312,25;7312,25;7312,25;49111799880,19;0;0;2;0;RUB;;3;154751840008,0000;28.06.2024;
RTSI;MCFTR;01.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7386,04;7386,04;7386,04;7386,04;52689785699,36;0;0;2;0;RUB;;3;149026918809,0000;01.07.2024;
RTSI;MCFTR;02.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7458,13;7458,13;7458,13;7458,13;64108022119,4;0;0;2;0;RUB;;3;49830937496,0000;02.07.2024;
RTSI;MCFTR;03.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7425,17;7425,17;7425,17;7425,17;66528489246,6;0;0;2;0;RUB;;3;98414707227,0000;03.07.2024;
RTSI;MCFTR;04.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7264,62;7264,62;7264,62;7264,62;67804642568,03;0;0;2;0;RUB;;3;135993927645,0000;04.07.2024;
RTSI;MCFTR;05.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7300,5;7300,5;7300,5;7300,5;78455302897,41;0;0;2;0;RUB;;3;87463777468,0000;05.07.2024;
RTSI;MCFTR;08.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7261,76;7261,76;7261,76;7261,76;57833893115,34;0;0;2;0;RUB;;3;75360521859,0000;08.07.2024;
RTSI;MCFTR;09.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7110,51;7110,51;7110,51;7110,51;82095715825,29;0;0;2;0;RUB;;3;4560926755,0000;09.07.2024;
RTSI;MCFTR;10.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;6928,16;6928,16;6928,16;6928,16;104732266214,36;0;0;2;0;RUB;;3;4606419208,0000;10.07.2024;
RTSI;MCFTR;11.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7087,87;7087,87;7087,87;7087,87;124876150388,24;0;0;2;0;RUB;;3;5723901522,0000;11.07.2024;
RTSI;MCFTR;12.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7042,86;7042,86;7042,86;7042,86;71455309280,41;0;0;2;0;RUB;;3;3606602242,0000;12.07.2024;
RTSI;MCFTR;15.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;6907,37;6907,37;6907,37;6907,37;81299673295,8;0;0;2;0;RUB;;3;4171321673,0000;15.07.2024;
RTSI;MCFTR;16.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;6992,85;6992,85;6992,85;6992,85;105077148856,9;0;0;2;0;RUB;;3;4541511649,0000;16.07.2024;
RTSI;MCFTR;17.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;6999,78;6999,78;6999,78;6999,78;76001368591,84;0;0;2;0;RUB;;3;3622384694,0000;17.07.2024;
RTSI;MCFTR;18.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7135,75;7135,75;7135,75;7135,75;72509100456,96;0;0;2;0;RUB;;3;3643457074,0000;18.07.2024;
RTSI;MCFTR;19.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7205,77;7205,77;7205,77;7205,77;76586341501,8;0;0;2;0;RUB;;3;3882779821,0000;19.07.2024;
RTSI;MCFTR;22.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7244,81;7244,81;7244,81;7244,81;67161764469,53;0;0;2;0;RUB;;3;2430088969,0000;22.07.2024;
RTSI;MCFTR;23.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7253,12;7253,12;7253,12;7253,12;49765369487,69;0;0;2;0;RUB;;3;2595067996,0000;23.07.2024;
RTSI;MCFTR;24.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7310,01;7310,01;7310,01;7310,01;54541834247,66;0;0;2;0;RUB;;3;2526217839,0000;24.07.2024;
RTSI;MCFTR;25.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7285,12;7285,12;7285,12;7285,12;45402898686,65;0;0;2;0;RUB;;3;2518589472,0000;25.07.2024;
RTSI;MCFTR;26.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7169,81;7169,81;7169,81;7169,81;117295728436,57;0;0;2;0;RUB;;3;4890381978,0000;26.07.2024;
RTSI;MCFTR;29.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;6963,14;6963,14;6963,14;6963,14;80012163595,47;0;0;2;0;RUB;;3;3606562774,0000;29.07.2024;
RTSI;MCFTR;30.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7053,76;7053,76;7053,76;7053,76;72640227262,16;0;0;2;0;RUB;;3;2849752284,0000;30.07.2024;
RTSI;MCFTR;31.07.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7048,73;7048,73;7048,73;7048,73;54526753602,44;0;0;2;0;RUB;;3;3577988131,0000;31.07.2024;
RTSI;MCFTR;01.08.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;7031,99;7031,99;7031,99;7031,99;38981478051,05;0;0;2;0;RUB;;3;2720347774,0000;01.08.2024;
RTSI;MCFTR;02.08.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;6944,1;6944,1;6944,1;6944,1;51177304095,63;0;0;2;0;RUB;;3;5175714113,0000;02.08.2024;
RTSI;MCFTR;05.08.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;6775,76;6775,76;6775,76;6775,76;94554388275,77;0;0;2;0;RUB;;3;4383465918,0000;05.08.2024;
RTSI;MCFTR;06.08.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;6780,62;6780,62;6780,62;6780,62;56190154161,13;0;0;2;0;RUB;;3;2296902142,0000;06.08.2024;
RTSI;MCFTR;07.08.2024;MOEX Russia Total Return;Индекс МосБиржи полной доходности «брутто»;6886,47;6886,47;6886,47;6886,47;72944968965,92;0;0;2;0;RUB;;3;3087306653,0000;07.08.2024;
